book_id,user_id,rating
2045,1951,2
2045,1297,3
2045,167,2
2045,3713,2
2045,646,2
2045,3118,3
2046,3733,3
2046,179,1
2046,2058,3
2046,757,2
2046,4249,1
2046,2129,1
2046,4875,2
2046,150,1
2047,3977,3
2048,2038,3
2048,2207,4
2048,2555,4
2048,4364,2
2048,163,1
2049,1444,1
2049,3429,4
2049,4667,2
2049,448,1
2049,1520,1
2049,303,3
2049,2513,4
2049,3891,4
2049,1188,4
2050,1241,1
2050,245,1
2050,3247,4
2050,1606,3
2050,2258,3
2050,1923,4
2051,1868,2
2051,3383,4
2051,1429,3
2051,1595,3
2051,1656,2
2051,2301,4
2051,353,3
2051,2297,1
2051,680,4
2052,2048,1
2052,3605,2
2053,1654,3
2053,2846,3
2053,1291,3
2054,1699,4
2054,4914,1
2054,1398,3
2054,992,2
2055,4535,1
2056,2062,2
2056,2455,2
2056,3001,3
2056,2479,4
2056,3446,1
2056,4768,4
2057,1975,2
2057,81,1
2057,2506,4
2057,2397,1
2057,2908,2
2057,2809,1
2057,1802,4
2057,1727,1
2057,3019,1
2058,386,1
2059,4806,3
2059,2343,1
2059,3907,3
2059,3422,1
2059,1586,3
2059,1651,4
2060,1722,3
2060,2524,4
2060,3589,1
2060,4454,1
2061,4589,1
2062,4246,1
2062,265,3
2062,686,2
2062,4838,3
2063,575,1
2063,4554,4
2064,2462,4
2064,63,4
2065,4161,4
2065,423,1
2065,1825,1
2065,632,1
2065,3542,2
2065,763,4
2065,1139,3
2065,4279,1
2066,2672,1
2066,1217,1
2066,4117,1
2066,155,3
2066,2193,1
2066,1760,1
2067,3565,4
2067,342,1
2067,4201,1
2067,1013,1
2068,3105,2
2069,4469,2
2069,3784,2
2069,3978,2
2069,222,4
2069,3016,2
2069,1292,4
2070,4253,1
2071,1135,3
2072,2521,1
2072,4408,3
2072,1852,2
2072,1968,1
2073,1705,4
2073,2581,4
2073,3600,3
2073,3065,4
2073,916,2
2073,1463,1
2073,1695,4
2073,488,4
2074,4926,4
2074,4169,4
2074,2350,4
2074,3345,4
2074,4398,4
2075,4949,1
2075,1100,3
2075,875,3
2076,1956,2
2076,4389,1
2076,2412,3
2077,211,3
2077,2498,1
2077,3395,1
2077,524,1
2077,2011,3
2077,2982,4
2077,4597,4
2078,894,2
2078,3501,2
2078,1105,4
2078,4257,1
2078,2109,1
2078,2114,2
2078,2540,1
2078,505,3
2078,4283,1
2079,4518,2
2079,4004,2
2079,366,2
2079,4070,1
2079,4069,2
2079,1080,3
2079,3957,1
2079,3222,4
2080,2093,2
2080,2061,1
2080,4503,3
2081,4167,1
2081,3596,1
2081,2299,4
2082,642,2
2082,2202,2
2082,1826,2
2083,487,2
2083,24,4
2083,594,1
2083,648,3
2084,531,3
2084,1137,3
2084,386,3
2084,558,2
2084,2712,1
2085,3571,3
2085,1317,2
2085,3199,3
2086,1565,2
2086,4628,4
2087,4092,3
2087,3465,3
2087,963,1
2087,866,3
2088,2465,3
2089,322,1
2089,2549,4
2089,3478,4
2089,1129,3
2089,1243,4
2089,2473,3
2090,3172,2
2090,1535,2
2091,1672,2
2091,1672,4
2091,3966,4
2091,382,2
2091,350,3
2091,1060,2
2091,553,2
2091,1380,1
2091,2180,4
2092,2310,3
2092,2535,4
2092,1081,3
2092,628,2
2093,4259,2
2093,3479,2
2093,1549,4
2093,4223,3
2093,4371,3
2093,1867,3
2093,2544,3
2094,3619,1
2094,3902,3
2094,2721,3
2094,2888,3
2094,4344,1
2095,1697,4
2095,220,1
2095,599,3
2095,3328,3
2096,1501,4
2097,2221,4
2098,2542,4
2099,2074,2
2099,2728,1
2100,861,2
2100,4012,4
2101,2317,3
2101,4781,4
2101,2935,4
2101,3050,1
2101,3824,3
2101,1940,1
2101,3589,4
2101,1356,4
2101,153,3
2102,442,1
2102,1656,2
2102,3774,2
2102,4696,3
2102,1180,2
2102,2180,1
2102,4445,3
2103,304,2
2103,4841,3
2103,1741,3
2103,3467,1
2104,2400,3
2104,3546,4
2104,2500,4
2104,2816,1
2104,1151,1
2105,57,1
2105,2557,1
2105,4193,3
2105,756,1
2105,2881,1
2105,468,1
2106,3817,2
2106,966,1
2106,1193,1
2106,1271,1
2106,858,1
2106,3942,1
2106,662,4
2106,2570,1
2106,2482,2
2107,343,2
2107,1855,3
2107,4611,4
2107,3761,3
2107,3664,2
2107,975,4
2107,709,1
2107,11,1
2108,2218,4
2108,344,1
2108,2796,4
2109,4063,1
2110,4259,1
2110,80,3
2110,3091,1
2111,1242,2
2112,2816,3
2112,51,2
2112,209,2
2112,2426,1
2112,2808,1
2112,2589,3
2112,3061,4
2113,2336,1
2113,1226,3
2113,2688,3
2113,2626,4
2113,1762,3
2113,309,2
2113,3652,1
2113,205,1
2113,4356,2
2114,2989,1
2114,3200,3
2114,2818,3
2114,2589,2
2115,3701,3
2115,929,2
2115,4676,4
2115,70,3
2115,110,3
2115,754,1
2115,372,2
2116,1732,4
2116,2429,3
2116,1426,4
2116,104,2
2116,445,4
2116,417,4
2116,377,2
2116,131,3
2116,4576,4
2117,4026,4
2117,752,3
2117,25,2
2117,3498,1
2117,549,1
2117,2148,3
2117,991,3
2117,4103,3
2117,1843,4
2118,2549,2
2119,845,3
2119,808,3
2119,468,4
2119,807,2
2119,2618,4
2119,1011,3
2119,4314,3
2120,1855,2
2121,2033,2
2121,2308,1
2121,1746,3
2121,454,4
2121,3976,4
2121,2239,4
2121,2514,1
2121,1275,1
2121,713,3
2122,2264,1
2122,473,3
2122,4323,3
2122,3793,1
2122,4164,4
2123,377,4
2123,1041,4
2123,459,4
2123,1324,2
2123,317,2
2123,356,4
2123,2992,2
2123,952,1
2123,849,2
2124,3533,3
2124,855,1
2124,63,3
2124,3340,3
2124,3551,3
2124,1109,4
2124,808,1
2124,1103,1
2124,3511,4
2125,433,2
2125,4128,2
2125,1248,1
2126,4290,3
2126,2711,3
2126,1825,4
2126,3133,4
2126,2098,2
2126,3141,4
2127,4811,4
2127,807,3
2128,3772,3
2128,725,1
2128,1685,1
2128,4160,4
2128,1506,1
2128,1291,3
2129,644,1
2129,4743,1
2129,1865,3
2129,842,4
2129,2684,4
2129,662,1
2129,2733,4
2130,1491,2
2130,370,4
2130,1111,4
2130,3976,4
2130,1118,3
2130,1998,3
2130,534,3
2130,3304,3
2131,2170,1
2131,4273,1
2131,4477,3
2131,967,3
2131,4124,2
2131,2698,2
2131,458,3
2131,1677,3
2131,4404,1
2132,157,4
2132,636,4
2132,2524,3
2132,4205,4
2132,143,3
2132,2578,2
2133,1991,1
2133,2570,4
2133,3389,2
2133,4652,4
2133,2946,1
2133,3570,1
2133,636,4
2134,871,1
2134,3449,2
2134,1735,2
2134,737,4
2134,4536,1
2134,4982,3
2134,4815,1
2135,464,1
2135,4001,3
2135,4177,4
2135,4918,3
2135,2681,4
2135,1874,2
2135,1768,1
2135,1747,3
2135,2887,4
2136,703,2
2136,4469,4
2137,1001,1
2137,2414,4
2138,4161,3
2138,2876,3
2138,843,2
2139,1241,3
2139,4983,1
2139,3478,3
2139,2443,4
2140,2519,3
2140,2289,1
2140,990,4
2141,1296,4
2142,3729,3
2142,3674,4
2142,3207,4
2142,4285,3
2142,2704,4
2143,4763,2
2143,12,4
2143,4532,4
2143,1158,4
2143,4634,3
2143,3089,3
2143,3531,4
2144,1768,2
2144,4303,1
2144,2703,1
2144,155,4
2144,4665,3
2144,576,3
2145,781,1
2145,415,4
2146,2299,3
2146,4505,2
2146,1421,1
2146,2211,3
2146,3888,3
2146,126,2
2146,2485,4
2146,2734,4
2147,114,1
2147,1464,3
2147,1860,2
2147,615,3
2147,981,2
2147,3630,4
2148,4016,4
2148,3372,1
2148,1230,2
2148,220,1
2148,4617,1
2148,3802,4
2148,338,1
2149,2245,2
2149,4829,2
2149,739,4
2149,3973,1
2149,1121,2
2150,1639,2
2150,2828,1
2150,1343,3
2151,226,4
2151,3742,3
2151,3256,1
2151,4823,2
2151,4547,4
2151,3649,2
2151,351,3
2151,3317,4
2152,1674,1
2152,2557,2
2152,2071,4
2152,4454,4
2152,4080,4
2152,571,1
2152,3883,2
2153,4718,2
2153,2569,4
2153,4998,2
2153,3578,2
2154,1229,3
2154,3371,4
2155,1771,1
2155,2714,2
2155,3488,2
2155,635,2
2156,2575,3
2156,2722,2
2156,3714,1
2156,3713,2
2156,3353,4
2156,3136,4
2157,3583,4
2157,2871,1
2158,2256,1
2158,2908,4
2158,2190,1
2158,606,4
2158,291,4
2158,142,4
2159,3989,1
2159,3346,3
2159,3738,1
2159,4932,3
2159,4903,2
2159,1606,3
2159,3634,1
2160,272,2
2160,1640,4
2160,4914,1
2161,1623,3
2161,1456,2
2161,2708,3
2161,4306,4
2161,1527,1
2161,1937,4
2161,3834,1
2161,3402,4
2161,3590,1
2162,2189,2
2162,1393,3
2162,60,2
2162,4646,3
2162,2293,3
2162,1685,3
2163,2442,4
2163,4037,4
2164,742,4
2164,2007,4
2164,2427,1
2164,4257,3
2164,45,2
2164,2482,1
2164,779,4
2164,3969,1
2165,819,2
2166,1725,3
2166,2614,2
2166,4950,4
2166,2028,4
2167,711,3
2167,2511,2
2167,10,2
2167,2904,1
2168,447,3
2168,2347,1
2168,2662,2
2168,2670,1
2169,2274,3
2169,2713,3
2169,1296,1
2170,430,2
2170,3968,1
2170,4317,4
2170,3524,3
2170,2643,2
2170,890,2
2171,1495,2
2171,2839,3
2171,474,3
2171,4146,3
2172,1160,4
2172,2775,1
2172,4351,2
2172,4150,1
2172,3164,1
2172,3600,1
2172,2077,3
2173,3393,1
2174,1186,4
2174,1310,2
2175,3294,2
2175,920,2
2175,3037,3
2175,4901,1
2175,1833,4
2175,2267,1
2176,4360,1
2176,778,2
2177,3736,4
2178,1435,3
2178,2449,3
2179,773,1
2179,3983,1
2179,3077,2
2179,3357,2
2179,681,4
2179,4019,3
2179,3141,3
2180,4050,2
2180,3576,3
2181,4360,3
2182,1214,1
2182,730,4
2182,3215,2
2182,2019,2
2182,2843,2
2182,3726,3
2182,4822,3
2182,4866,2
2182,4145,3
2183,3585,1
2184,1879,1
2184,4103,4
2184,4473,1
2185,84,2
2185,1669,2
2185,3509,3
2185,2581,2
2185,2488,4
2185,2344,3
2185,1146,4
2185,660,2
2185,2261,1
2186,885,1
2186,3307,1
2186,4059,4
2186,4733,4
2186,1865,4
2187,2385,1
2187,1916,3
2187,4162,2
2187,3499,2
2187,989,2
2187,4170,3
2187,4310,1
2187,125,4
2187,207,2
2188,3281,4
2188,1500,2
2188,318,1
2188,1694,4
2188,3654,2
2188,3014,2
2188,3349,3
2188,1395,3
2189,4731,2
2189,1508,4
2189,3952,4
2190,798,2
2190,4324,1
2190,3250,4
2190,4305,2
2191,393,1
2191,255,2
2191,1887,1
2191,1720,4
2192,4392,3
2192,2489,4
2193,2448,3
2193,865,4
2193,2872,2
2193,4334,3
2193,4496,1
2193,4317,1
2193,2440,1
2194,4541,4
2194,4574,3
2194,1859,4
2194,2780,1
2194,700,2
2194,423,4
2194,4,4
2194,2930,2
2195,372,2
2195,2531,1
2195,254,4
2195,177,4
2195,876,1
2195,2079,4
2195,4662,1
2195,2274,2
2196,3697,4
2196,3302,3
2196,846,3
2196,2185,1
2196,627,2
2196,3440,3
2196,4966,1
2196,1907,2
2196,2448,2
2197,1893,3
2198,4091,3
2198,2857,4
2198,1929,1
2198,3437,4
2198,1585,3
2198,1862,3
2198,3716,3
2198,866,3
2199,4548,3
2199,4892,4
2200,4045,1
2200,1016,3
2201,2612,4
2201,696,1
2201,4406,4
2202,3990,3
2202,1739,3
2203,2933,4
2204,2836,3
2204,1865,1
2204,4480,3
2204,1980,1
2204,4695,2
2204,4576,1
2204,955,1
2204,4851,4
2204,1774,3
2205,2812,4
2205,1623,1
2205,3746,3
2205,304,4
2206,3866,1
2206,4507,1
2206,3900,4
2206,3466,3
2206,1469,2
2207,743,4
2207,3201,4
2207,1051,1
2207,1265,4
2207,3110,3
2207,785,4
2207,4848,4
2208,1823,2
2208,2687,3
2208,429,3
2208,1922,1
2208,2657,2
2208,4521,3
2208,862,4
2208,4154,2
2208,1761,1
2209,2343,1
2209,974,3
2210,2130,3
2210,4889,2
2210,1890,3
2210,1088,3
2210,4893,1
2210,937,1
2210,1528,1
2211,2690,3
2211,57,2
2211,392,1
2211,711,3
2211,3227,2
2211,3368,1
2211,3165,2
2211,188,2
2212,4379,2
2212,456,3
2212,2143,1
2212,3344,3
2212,2228,2
2212,337,3
2212,995,4
2212,2102,4
2213,89,3
2213,2113,1
2214,1090,2
2214,3131,2
2214,3555,4
2214,2539,2
2214,2003,3
2214,1705,4
2214,1718,3
2215,750,2
2215,2804,3
2215,3184,3
2216,4769,2
2216,243,1
2216,2467,2
2216,3048,4
2216,914,4
2216,2115,3
2216,4085,4
2216,1097,2
2216,204,2
2217,1736,3
2217,1178,3
2217,95,1
2217,2500,1
2217,2786,1
2218,3927,4
2218,3651,2
2218,469,2
2218,1701,2
2218,4969,1
2219,497,1
2219,3704,1
2219,992,2
2219,71,4
2219,2190,4
2219,4742,2
2219,279,3
2219,4265,2
2220,957,1
2220,4360,2
2220,1023,2
2220,3865,4
2220,93,2
2220,175,2
2220,2043,2
2220,3911,4
2220,2170,1
2221,1507,1
2221,3815,1
2222,2775,2
2222,4113,4
2222,3064,1
2222,2915,1
2222,1575,4
2223,2266,2
2223,3572,4
2223,3184,3
2223,1474,3
2223,2846,4
2223,160,3
2223,3350,1
2223,3643,3
2224,4601,2
2224,3556,4
2224,2201,3
2224,38,1
2224,2403,3
2224,862,1
2224,3600,1
2224,4026,2
2224,3040,2
2225,943,4
2226,4623,3
2226,2005,4
2226,4756,4
2226,2533,4
2227,1474,4
2227,710,4
2227,2749,1
2227,4170,4
2227,372,4
2227,1562,4
2228,448,2
2228,2804,3
2228,357,4
2228,4882,3
2228,1007,3
2229,3437,1
2229,4053,4
2229,3257,1
2230,4262,2
2230,3717,4
2230,4358,4
2230,3438,3
2230,3134,3
2230,4917,4
2230,3228,1
2230,1357,4
2230,3404,2
2231,2149,1
2231,440,3
2231,2193,2
2231,4641,2
2231,394,2
2231,3338,2
2232,1045,4
2233,296,3
2233,4048,4
2233,789,2
2233,881,2
2233,935,4
2233,507,2
2233,16,4
2233,879,2
2233,2057,2
2234,3851,3
2235,518,1
2235,308,2
2235,3328,3
2236,4776,3
2237,2025,1
2237,3814,2
2238,1530,2
2238,3628,4
2238,718,1
2238,4520,2
2239,3379,1
2240,2259,4
2240,1587,3
2240,3933,2
2240,396,3
2240,2900,4
2240,770,1
2240,3613,2
2240,59,2
2241,892,4
2242,744,4
2242,2058,1
2243,2875,4
2243,248,4
2243,902,4
2243,719,3
2243,1404,2
2243,1141,3
2243,2641,3
2244,126,1
2244,4698,2
2244,4504,2
2245,2941,4
2245,2884,4
2245,2131,3
2245,4397,3
2245,1423,1
2246,1071,2
2246,2639,2
2246,4598,2
2246,2785,2
2246,1312,4
2246,4639,2
2246,3272,3
2247,4879,3
2247,3788,4
2247,3770,2
2247,961,4
2247,3447,4
2247,3338,1
2248,1320,3
2248,2868,1
2248,616,4
2248,2001,4
2248,2545,3
2248,1041,2
2248,2923,4
2249,4521,1
2249,2236,2
2249,222,2
2249,3847,2
2249,3285,2
2249,3788,2
2249,2886,4
2249,293,3
2250,4259,3
2250,3337,4
2250,288,3
2251,101,1
2251,2653,3
2251,3672,2
2251,1078,2
2251,3438,2
2251,1369,4
2252,1319,2
2252,3984,3
2252,3933,2
2252,66,3
2252,3388,3
2253,1499,2
2253,1802,1
2253,3256,3
2253,3545,1
2253,1480,2
2253,4130,3
2253,4367,2
2254,1955,2
2254,4910,3
2254,2468,1
2254,3773,3
2254,2043,3
2254,4535,3
2254,2226,4
2254,4847,1
2254,2674,4
2255,1884,3
2255,1483,3
2255,3124,4
2255,2697,4
2256,395,3
2256,1022,3
2256,1159,3
2256,4916,2
2256,90,3
2256,618,3
2256,747,2
2256,2063,3
2257,2788,4
2257,506,1
2257,547,2
2258,79,2
2258,3836,3
2258,1423,4
2258,2483,4
2259,346,3
2259,4946,2
2259,3525,4
2259,3814,2
2260,2780,3
2260,3242,2
2260,2118,2
2261,1735,3
2261,1390,3
2261,874,3
2261,2177,2
2261,2712,4
2261,2756,4
2261,2865,1
2261,3898,2
2261,227,1
2262,3855,4
2262,2079,4
2262,696,1
2262,3029,4
2262,2735,2
2262,4508,4
2262,929,1
2262,1723,3
2262,1165,1
2263,2957,4
2263,4093,2
2263,729,1
2263,2358,2
2263,263,2
2263,385,3
2263,3290,2
2263,4362,3
2264,4198,4
2264,4394,4
2264,360,2
2265,4693,3
2266,159,3
2266,2081,1
2266,671,3
2266,758,2
2266,660,2
2266,1699,1
2266,2591,1
2266,1153,4
2266,1719,1
2267,950,3
2267,315,3
2267,687,1
2267,2932,4
2267,242,4
2267,4830,1
2267,1801,3
2267,3822,1
2268,409,4
2268,4117,1
2268,4001,1
2268,919,4
2268,3410,3
2268,4722,1
2268,4666,4
2268,4807,4
2269,3885,4
2269,1844,1
2269,3029,3
2269,4183,1
2269,3134,1
2269,19,3
2269,4836,4
2269,540,1
2269,4452,1
2270,3667,1
2270,616,1
2271,3893,2
2271,1348,4
2272,1441,3
2272,3132,2
2272,1442,4
2272,1792,3
2272,2982,2
2272,3901,2
2272,1870,3
2272,4550,4
2272,3421,4
2273,300,4
2273,3552,4
2273,4305,3
2273,1446,3
2273,2913,1
2273,1389,2
2273,3872,3
2274,1187,2
2274,753,1
2274,2242,3
2274,2380,1
2274,395,3
2274,136,4
2275,4214,2
2275,1910,2
2275,1360,4
2275,3303,4
2275,194,1
2275,328,3
2276,2779,2
2277,1264,1
2278,3978,1
2279,3206,2
2279,4568,1
2279,1175,4
2279,758,3
2279,3230,1
2279,544,3
2279,2679,1
2279,4608,2
2280,4178,1
2280,681,4
2280,808,1
2280,329,1
2280,1371,1
2280,3786,1
2281,4116,3
2281,3379,1
2281,1703,4
2281,4383,2
2281,234,2
2281,1349,2
2281,2056,1
2281,4981,4
2282,2564,3
2282,2461,1
2282,2471,4
2282,543,1
2282,1463,1
2282,4356,4
2282,2791,1
2282,911,1
2282,2986,1
2283,2333,1
2283,3279,1
2283,1202,4
2283,2528,3
2283,4784,4
2283,983,4
2283,4754,4
2283,1846,2
2284,2815,2
2285,2304,3
2285,2258,3
2285,1623,2
2285,1141,3
2285,4323,3
2286,3989,2
2287,2090,4
2288,4401,1
2288,2471,2
2288,3172,2
2289,1633,2
2289,4565,1
2289,2561,1
2289,1373,3
2289,3928,4
2289,372,2
2289,4335,2
2289,696,3
2289,2570,4
2290,2658,3
2290,675,4
2290,3085,3
2290,233,2
2290,2180,4
2290,3398,4
2291,1180,4
2291,1319,4
2291,4397,3
2291,3357,1
2291,1340,4
2292,1594,2
2292,1094,3
2293,4789,3
2293,2521,1
2293,1738,2
2294,1902,1
2294,4216,3
2294,3538,3
2294,3929,2
2295,2060,1
2295,3522,2
2295,4992,3
2295,2823,4
2295,1071,2
2295,2069,4
2295,4947,4
2296,3672,3
2296,76,1
2296,1706,4
2296,2914,3
2296,3726,3
2297,1897,1
2297,2069,4
2297,4365,3
2297,2526,4
2297,4267,4
2297,460,3
2298,1179,1
2299,4178,1
2299,2166,3
2299,4848,2
2299,1049,1
2300,2074,2
2300,4934,4
2300,686,4
2300,4510,2
2301,3330,4
2301,3875,2
2301,2048,2
2302,2261,4
2302,512,1
2302,3854,4
2302,4696,3
2302,2277,4
2302,2014,1
2302,576,1
2302,2723,1
2302,326,4
2303,1669,4
2303,1341,2
2303,3654,4
2303,2976,4
2303,2809,4
2304,308,3
2304,4678,3
2304,3479,1
2304,2447,3
2304,2052,3
2304,712,3
2304,241,3
2304,4051,3
2304,4534,2
2305,770,1
2305,96,2
2305,716,1
2305,2014,1
2305,3994,4
2306,4849,4
2306,1271,1
2306,3463,2
2306,4659,3
2307,27,3
2307,1219,2
2307,3260,2
2307,3787,1
2307,3759,4
2307,2827,2
2307,146,4
2307,2955,3
2307,1770,4
2308,3311,3
2308,4699,3
2308,177,1
2308,4382,4
2308,1171,1
2308,2069,3
2308,3712,4
2309,356,4
2309,3791,1
2309,2182,2
2310,1368,4
2310,1910,2
2310,2026,1
2310,2767,4
2310,2224,1
2310,1713,1
2310,171,4
2310,2401,3
2310,1512,1
2311,1632,1
2311,2649,1
2311,2497,2
2311,4185,1
2311,680,1
2311,1804,3
2312,1031,3
2313,1666,4
2314,2101,1
2315,4131,3
2315,2705,1
2315,3169,4
2315,4617,4
2315,1641,1
2316,2526,3
2316,965,4
2316,2284,2
2316,941,4
2316,3624,4
2316,702,3
2316,4426,1
2316,3220,3
2316,473,4
2317,3609,3
2317,2613,4
2317,4301,4
2317,4904,2
2318,1767,4
2318,1665,1
2318,1301,2
2318,1679,2
2318,4357,2
2319,1418,4
2319,3196,4
2319,803,1
2319,4853,4
2319,4868,2
2319,3646,1
2319,2758,1
2319,741,4
2320,239,3
2320,131,3
2320,4922,2
2320,4498,1
2320,3921,2
2321,3701,2
2321,2644,4
2321,2535,3
2321,2286,3
2321,1405,4
2322,875,2
2322,3656,4
2322,3038,1
2322,1717,2
2322,560,4
2322,3054,4
2322,22,1
2323,3291,4
2323,1804,3
2324,498,4
2324,4514,1
2324,1156,2
2324,4485,3
2325,3231,2
2325,3055,1
2325,3057,1
2325,2499,1
2325,2239,1
2326,4412,2
2326,4290,1
2326,3664,4
2326,3485,1
2326,4510,2
2326,177,3
2326,4479,1
2326,4067,2
2327,3867,3
2327,1070,4
2327,3638,3
2327,3618,2
2327,763,2
2327,3619,4
2327,4897,2
2327,166,4
2327,1554,3
2328,2480,3
2328,4846,2
2328,4698,4
2329,4367,4
2330,4141,3
2330,4624,4
2330,2244,1
2330,2024,3
2330,2188,2
2331,4277,1
2332,2598,4
2332,862,2
2332,1147,2
2332,2890,3
2332,3686,1
2332,2001,3
2333,1775,1
2334,3541,4
2334,1517,1
2334,2675,2
2334,3733,1
2334,1699,1
2334,4576,1
2334,1055,3
2335,2519,2
2335,4542,1
2335,851,3
2336,1219,4
2336,390,4
2336,1441,3
2336,4728,4
2336,218,1
2336,4429,2
2336,88,3
2337,2836,3
2337,934,4
2337,3078,1
2337,4132,2
2337,4252,3
2338,546,4
2338,2452,4
2338,3880,2
2338,1941,3
2339,314,3
2339,724,2
2339,3788,4
2339,2257,4
2339,2952,2
2339,2518,3
2339,276,2
2340,4925,1
2340,1120,4
2340,638,2
2340,1682,2
2340,4008,1
2340,3224,3
2340,3397,1
2340,1908,1
2340,2988,3
2341,2441,3
2341,2977,4
2341,1550,2
2341,1254,3
2341,2511,2
2341,1961,4
2341,2855,3
2342,383,2
2342,2462,2
2342,4322,1
2342,3055,3
2342,4794,2
2342,1540,4
2342,3237,3
2342,3611,3
2343,288,2
2343,4957,3
2343,1195,1
2343,3024,2
2344,3979,1
2344,3003,3
2344,4468,1
2344,2158,1
2344,325,3
2344,2206,3
2345,244,2
2345,3130,2
2345,1350,4
2345,137,2
2345,701,2
2346,185,4
2346,238,2
2346,3506,4
2346,4204,3
2346,2002,1
2346,305,1
2346,2618,1
2347,4993,2
2347,2566,3
2347,1482,3
2347,4719,3
2347,2665,2
2347,3869,1
2347,2913,3
2348,1048,2
2348,2579,2
2348,2805,2
2348,1875,3
2348,1724,4
2348,3881,2
2348,1863,4
2349,2475,1
2349,3361,2
2349,3258,4
2349,602,4
2349,1123,1
2349,2446,2
2349,681,1
2349,1960,1
2350,4387,1
2350,1105,3
2351,3738,4
2351,2489,1
2351,2086,1
2352,1089,4
2352,4624,1
2352,1728,2
2352,1714,2
2352,4917,2
2353,3904,1
2353,1276,2
2353,1575,2
2353,216,3
2353,3136,2
2353,3454,3
2353,4940,1
2353,3785,2
2353,1316,4
2354,2627,1
2355,2051,2
2355,2028,1
2355,3033,2
2355,1046,3
2355,56,3
2355,3729,3
2355,1683,1
2356,3889,3
2356,1699,3
2356,216,1
2356,596,1
2356,2158,4
2356,2931,4
2356,1408,4
2357,1139,4
2357,3238,4
2358,239,2
2358,1824,1
2358,3240,2
2358,4187,2
2359,3668,2
2360,4927,1
2360,580,4
2361,4272,2
2361,4868,4
2361,2599,3
2361,4979,1
2361,1199,3
2361,50,4
2362,1228,4
2362,1180,2
2362,2802,2
2362,1845,3
2362,648,4
2362,669,4
2362,4788,3
2362,1099,2
2363,1254,2
2363,1785,3
2363,3939,1
2363,2264,1
2364,1289,4
2365,4349,4
2365,4209,2
2366,4132,3
2366,3655,3
2366,1955,4
2366,3442,1
2366,4273,4
2367,293,2
2367,4904,1
2367,3778,3
2367,308,3
2367,4673,2
2367,371,1
2367,3019,1
2368,927,2
2368,393,2
2368,4848,3
2368,4823,4
2368,1836,4
2368,2956,2
2368,2257,1
2369,3120,4
2369,3647,2
2369,3304,1
2369,2524,2
2369,1508,3
2369,2548,3
2369,1224,3
2369,1896,4
2369,1836,2
2370,4451,2
2370,3795,1
2371,552,4
2371,4894,1
2371,720,4
2371,3968,2
2371,1988,3
2372,1101,4
2372,3614,1
2372,1545,2
2372,2250,2
2373,1320,2
2373,2673,1
2373,1638,2
2373,1944,2
2373,1239,4
2373,4724,1
2373,3892,4
2373,287,2
2373,56,1
2374,1502,3
2374,873,2
2374,2422,2
2374,130,4
2374,118,3
2374,1079,2
2374,3901,1
2375,1075,1
2375,1936,1
2375,1065,2
2375,2322,4
2375,3235,4
2375,1667,3
2375,3738,3
2375,2698,1
2376,4175,3
2376,1393,4
2376,1288,1
2376,185,4
2376,4656,1
2376,1182,2
2376,296,4
2377,1028,3
2377,3949,4
2377,1546,1
2377,2073,1
2377,347,2
2378,232,4
2378,2528,4
2378,4830,2
2378,494,1
2378,4059,1
2378,4845,1
2378,4239,3
2379,1961,1
2379,685,1
2379,2718,4
2379,1537,4
2379,2789,4
2379,1913,4
2379,1470,1
2379,3780,4
2380,1887,3
2380,4941,4
2380,232,1
2380,2822,1
2380,4018,4
2380,4322,2
2380,328,4
2380,3083,4
2380,859,3
2381,1611,4
2382,49,2
2382,3271,4
2382,297,1
2382,4316,1
2382,4678,3
2382,2840,2
2382,1573,4
2382,296,2
2383,1376,1
2383,1973,4
2383,3883,3
2383,1135,3
2383,292,2
2383,4981,1
2383,2462,3
2383,1829,3
2384,2260,2
2384,92,4
2385,4856,3
2385,4372,2
2385,629,4
2385,1860,4
2385,2250,3
2385,4389,4
2385,4434,1
2386,471,1
2386,561,1
2386,1590,3
2386,2644,3
2387,3605,1
2388,861,1
2388,3805,1
2388,3170,4
2388,3895,3
2388,1295,1
2388,600,1
2388,2458,4
2388,3835,1
2388,812,4
2389,2557,1
2389,785,2
2389,4891,2
2389,488,3
2389,364,3
2389,2202,1
2389,886,4
2389,3142,4
2389,4997,3
2390,1133,1
2390,2956,4
2390,4353,1
2390,414,4
2390,3354,1
2391,4719,2
2391,1109,3
2392,70,1
2392,490,4
2392,329,2
2392,2966,3
2392,398,4
2392,2214,1
2392,1283,1
2392,4396,3
2392,3320,4
2393,1452,1
2393,4774,4
2393,1403,1
2393,534,4
2394,1298,2
2394,1944,3
2394,2878,3
2394,307,2
2394,3113,2
2394,4796,1
2394,4915,1
2395,4132,1
2395,3394,1
2395,1701,2
2395,2795,2
2395,3937,2
2395,4199,4
2396,3015,1
2396,2123,3
2396,4825,2
2396,3349,2
2396,693,2
2396,2480,1
2396,2266,2
2396,4630,1
2396,4633,2
2397,266,2
2398,1070,1
2398,3361,2
2398,3337,1
2398,1867,1
2398,353,4
2399,2247,4
2400,3832,2
2400,488,1
2400,4572,4
2401,4173,2
2401,723,3
2401,4460,4
2401,3992,4
2401,1010,2
2401,976,3
2401,1073,2
2401,4719,1
2402,3662,3
2402,2993,3
2403,2556,1
2403,3218,1
2403,30,1
2403,2340,2
2403,1246,1
2403,3182,4
2403,4066,1
